"11369","add_to_cart","Wine","Drinks","30.99","154.95","5","1","2017-06-23 16:26:19 UTC"

"10755","add_to_cart","Spices","Food","15.99","239.84999999999997","15","4","2017-06-23 16:26:20 UTC"

"11403","add_to_cart","Fresh Fruits","Food","3.49","70.81","19","4","2017-06-23 16:26:20 UTC"

"10551","add_to_cart","Popcorn","Food","0.99","32.87","13","4","2017-06-23 16:26:21 UTC"

"13614","add_to_cart","Fresh Fruits","Food","3.49","17.450000000000003","5","1","2017-06-23 16:26:22 UTC"

"13977","add_to_cart","Canned Foods","Food","6.99","29.92","8","3","2017-06-23 16:26:22 UTC"

"13746","add_to_cart","Kitchen Items","Home Products","8.99","138.89000000000001","11","4","2017-06-23 16:26:23 UTC"

"14605","add_to_cart","Sea Food","Food","12.99","217.85","15","5","2017-06-23 16:26:23 UTC"

"11542","add_to_cart","Sea Food","Food","12.99","136.89999999999998","10","5","2017-06-23 16:26:27 UTC"

"12607","add_to_cart","Popcorn","Food","0.99","1.98","2","1","2017-06-23 16:26:29 UTC"

"13614","add_to_cart","Sea Food","Food","12.99","197.88","12","5","2017-06-23 16:26:29 UTC"

"11769","add_to_cart","Sea Food","Food","12.99","159.88","12","5","2017-06-23 16:26:30 UTC"

"12975","add_to_cart","Fresh Vegetables","Food","2.99","14.950000000000001","5","1","2017-06-23 16:26:30 UTC"

"10273","add_to_cart","Cleaning Products","Home Products","3.39","3.39","1","1","2017-06-23 16:26:31 UTC"

"10697","add_to_cart","Popcorn","Food","0.99","31.9","10","4","2017-06-23 16:26:32 UTC"

"14996","add_to_cart","Condiments","Food","5.99","67.82","18","5","2017-06-23 16:26:33 UTC"

"13652","add_to_cart","Personal Care","Home Products","4.99","118.11","9","3","2017-06-23 16:26:38 UTC"

"14218","add_to_cart","Popcorn","Food","0.99","50.85","15","4","2017-06-23 16:26:38 UTC"

"12111","add_to_cart","Sea Food","Food","12.99","160.92","8","4","2017-06-23 16:26:39 UTC"

"12885","add_to_cart","Wine","Drinks","30.99","154.95","5","1","2017-06-23 16:26:40 UTC"

"12576","add_to_cart","Condiments","Food","5.99","50.85","15","5","2017-06-23 16:26:40 UTC"

"14209","add_to_cart","Canned Foods","Food","6.99","26.910000000000004","9","3","2017-06-23 16:26:44 UTC"

"15159","add_to_cart","Condiments","Food","5.99","31.900000000000006","10","4","2017-06-23 16:26:45 UTC"

"15230","add_to_cart","Frozen Foods","Food","6.99","171.88","12","3","2017-06-23 16:26:45 UTC"

"11153","add_to_cart","Condiments","Food","5.99","61.85000000000001","15","5","2017-06-23 16:26:46 UTC"

"10264","add_to_cart","Club Soda","Drinks","2.99","38.61","9","2","2017-06-23 16:26:48 UTC"

"13153","add_to_cart","Fresh Fruits","Food","3.49","26.46","6","2","2017-06-23 16:26:48 UTC"

"11760","add_to_cart","Frozen Foods","Food","6.99","96.93","7","2","2017-06-23 16:26:49 UTC"

"11506","add_to_cart","Wine","Drinks","30.99","57.64","6","2","2017-06-23 16:26:49 UTC"

"15056","add_to_cart","Sea Food","Food","12.99","118.91","9","4","2017-06-23 16:26:51 UTC"

"12630","add_to_cart","Cigarettes","Others","10.99","134.85999999999999","14","4","2017-06-23 16:26:54 UTC"

"11691","add_to_cart","Diapers","Medical Products","10.0","228.87999999999997","13","5","2017-06-23 16:26:54 UTC"

"11311","add_to_cart","Fresh Fruits","Food","3.49","10.47","3","1","2017-06-23 16:26:56 UTC"

"12822","add_to_cart","Personal Care","Home Products","4.99","97.96","4","2","2017-06-23 16:26:57 UTC"

"14679","add_to_cart","Cheese","Food","3.99","167.91","9","3","2017-06-23 16:26:57 UTC"

"10457","add_to_cart","Chips","Food","1.99","17.93","7","2","2017-06-23 16:26:58 UTC"

"14040","add_to_cart","Meat","Food","4.99","230.76000000000002","24","7","2017-06-23 16:27:00 UTC"

"13489","add_to_cart","Personal Care","Home Products","4.99","128.95","5","2","2017-06-23 16:27:02 UTC"

"12006","add_to_cart","Canned Foods","Food","6.99","26.92","8","3","2017-06-23 16:27:02 UTC"

"12867","add_to_cart","Canned Foods","Food","6.99","29.9","10","3","2017-06-23 16:27:03 UTC"

"12464","add_to_cart","Office Supplies","Home Products","12.99","41.92","8","3","2017-06-23 16:27:05 UTC"

"11376","add_to_cart","Frozen Foods","Food","6.99","169.88","12","3","2017-06-23 16:27:06 UTC"

"11072","add_to_cart","Personal Care","Home Products","4.99","40.97","3","2","2017-06-23 16:27:08 UTC"

"14995","add_to_cart","Chips","Food","1.99","10.95","5","2","2017-06-23 16:27:09 UTC"

"15027","add_to_cart","Condiments","Food","5.99","80.78","22","5","2017-06-23 16:27:11 UTC"

"10124","add_to_cart","Sea Food","Food","12.99","187.88","12","4","2017-06-23 16:27:13 UTC"

"11485","add_to_cart","Baby wash","Toiletries","7.99","65.44","16","5","2017-06-23 16:27:13 UTC"

"10529","add_to_cart","Popcorn","Food","0.99","45.85999999999999","14","4","2017-06-23 16:27:17 UTC"

"14528","add_to_cart","Condiments","Food","5.99","93.36000000000001","16","5","2017-06-23 16:27:20 UTC"

"14728","add_to_cart","Baby wash","Toiletries","7.99","59.94","6","3","2017-06-23 16:27:21 UTC"

"12513","add_to_cart","Canned Foods","Food","6.99","55.870000000000005","13","3","2017-06-23 16:27:24 UTC"

"10657","add_to_cart","Beer","Drinks","2.99","133.68","13","6","2017-06-23 16:27:24 UTC"

"13769","add_to_cart","Club Soda","Drinks","2.99","5.98","2","1","2017-06-23 16:27:29 UTC"

"10818","add_to_cart","Spices","Food","15.99","44.97","3","2","2017-06-23 16:27:29 UTC"

"12869","add_to_cart","Lotion","Beauty Products","3.89","108.8","10","4","2017-06-23 16:27:30 UTC"

"11365","add_to_cart","Canned Foods","Food","6.99","35.93","7","3","2017-06-23 16:27:32 UTC"

"14631","add_to_cart","Meat","Food","4.99","139.09","21","6","2017-06-23 16:27:35 UTC"

"14339","add_to_cart","Wipes","Toiletries","4.49","220.86999999999998","13","4","2017-06-23 16:27:38 UTC"

"15044","add_to_cart","Cleaning Products","Home Products","3.39","13.56","4","1","2017-06-23 16:27:40 UTC"

"11822","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:27:42 UTC"

"13720","add_to_cart","Canned Foods","Food","6.99","24.94","6","3","2017-06-23 16:27:45 UTC"

"10186","add_to_cart","Condiments","Food","5.99","92.52000000000001","18","5","2017-06-23 16:27:45 UTC"

"10533","add_to_cart","Chips","Food","1.99","96.83","17","5","2017-06-23 16:27:47 UTC"

"13744","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:27:52 UTC"

"14298","add_to_cart","Cheese","Food","3.99","105.46000000000001","12","6","2017-06-23 16:27:54 UTC"

"11068","add_to_cart","Canned Foods","Food","6.99","17.939999999999998","6","3","2017-06-23 16:27:55 UTC"

"10070","add_to_cart","Spices","Food","15.99","122.36999999999999","13","5","2017-06-23 16:27:56 UTC"

"14044","add_to_cart","Chips","Food","1.99","16.93","7","2","2017-06-23 16:27:57 UTC"

"10554","add_to_cart","Canned Foods","Food","6.99","73.39","11","4","2017-06-23 16:27:58 UTC"

"11819","add_to_cart","Wine","Drinks","30.99","72.64","4","2","2017-06-23 16:27:59 UTC"

"14570","add_to_cart","Cleaning Products","Home Products","3.39","41.16","4","2","2017-06-23 16:28:02 UTC"

"15581","add_to_cart","Cheese","Food","3.99","230.87","13","6","2017-06-23 16:28:03 UTC"

"14061","add_to_cart","Popcorn","Food","0.99","39.87","13","4","2017-06-23 16:28:04 UTC"

"15222","add_to_cart","Sea Food","Food","12.99","184.83","17","5","2017-06-23 16:28:06 UTC"

"12125","add_to_cart","Fresh Vegetables","Food","2.99","76.92999999999999","7","2","2017-06-23 16:28:07 UTC"

"14467","add_to_cart","Cigarettes","Others","10.99","225.88","12","4","2017-06-23 16:28:08 UTC"

"15117","add_to_cart","Canned Foods","Food","6.99","40.9","10","3","2017-06-23 16:28:13 UTC"

"12176","add_to_cart","Wine","Drinks","30.99","92.97","3","1","2017-06-23 16:28:15 UTC"

"10221","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:28:15 UTC"

"11045","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:28:16 UTC"

"11756","add_to_cart","Spices","Food","15.99","144.9","10","3","2017-06-23 16:28:16 UTC"

"10993","add_to_cart","Canned Foods","Food","6.99","24.92","8","3","2017-06-23 16:28:17 UTC"

"13160","add_to_cart","Canned Foods","Food","6.99","36.92","8","3","2017-06-23 16:28:17 UTC"

"14487","add_to_cart","Pet Supplies","Food","4.99","172.45","15","4","2017-06-23 16:28:21 UTC"

"14711","add_to_cart","Sea Food","Food","12.99","232.86","14","5","2017-06-23 16:28:24 UTC"

"11864","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:28:26 UTC"

"13892","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:28:26 UTC"

"15013","add_to_cart","Cigarettes","Others","10.99","106.92","8","3","2017-06-23 16:28:27 UTC"

"13486","add_to_cart","Sea Food","Food","12.99","260.83","17","5","2017-06-23 16:28:31 UTC"

"14932","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:28:33 UTC"

"12255","add_to_cart","Beer","Drinks","2.99","198.83","22","7","2017-06-23 16:28:37 UTC"

"12865","add_to_cart","Cheese","Food","3.99","105.91","9","4","2017-06-23 16:28:37 UTC"

"14688","add_to_cart","Sea Food","Food","12.99","272.83","17","6","2017-06-23 16:28:42 UTC"

"10650","add_to_cart","Wine","Drinks","30.99","154.95","5","1","2017-06-23 16:28:43 UTC"

"15158","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:28:43 UTC"

"13868","add_to_cart","Spices","Food","15.99","148.07999999999998","12","4","2017-06-23 16:28:44 UTC"

"10052","add_to_cart","Condiments","Food","5.99","67.83","17","5","2017-06-23 16:28:47 UTC"

"11369","add_to_cart","Personal Care","Home Products","4.99","174.91","9","2","2017-06-23 16:28:50 UTC"

"11584","add_to_cart","Chips","Food","1.99","11.95","5","2","2017-06-23 16:28:51 UTC"

"13901","add_to_cart","Fresh Fruits","Food","3.49","30.42","8","3","2017-06-23 16:28:52 UTC"

"11217","add_to_cart","Sea Food","Food","12.99","212.88","12","4","2017-06-23 16:28:52 UTC"

"14158","add_to_cart","Beer","Drinks","2.99","119.84","18","5","2017-06-23 16:28:54 UTC"

"10128","add_to_cart","Cheese","Food","3.99","220.44","16","5","2017-06-23 16:28:56 UTC"

"14345","add_to_cart","Cigarettes","Others","10.99","179.85999999999999","14","4","2017-06-23 16:28:57 UTC"

"13387","add_to_cart","Meat","Food","4.99","208.47000000000003","21","6","2017-06-23 16:28:59 UTC"

"12692","add_to_cart","Club Soda","Drinks","2.99","8.97","3","1","2017-06-23 16:29:02 UTC"

"15070","add_to_cart","Popcorn","Food","0.99","4.95","5","1","2017-06-23 16:29:03 UTC"

"12975","add_to_cart","Diapers","Medical Products","10.0","64.95","10","2","2017-06-23 16:29:05 UTC"

"10810","add_to_cart","Condiments","Food","5.99","84.05000000000001","16","5","2017-06-23 16:29:06 UTC"

"10755","add_to_cart","Sea Food","Food","12.99","265.83","17","5","2017-06-23 16:29:06 UTC"

"15582","add_to_cart","Meat","Food","4.99","111.9","10","3","2017-06-23 16:29:09 UTC"

"15245","add_to_cart","Sea Food","Food","12.99","353.8","20","5","2017-06-23 16:29:10 UTC"

"13614","add_to_cart","Office Supplies","Home Products","12.99","56.42","8","2","2017-06-23 16:29:12 UTC"

"14096","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:29:15 UTC"

"10745","add_to_cart","Cleaning Products","Home Products","3.39","3.39","1","1","2017-06-23 16:29:15 UTC"

"13652","add_to_cart","Pet Supplies","Food","4.99","138.07","13","4","2017-06-23 16:29:16 UTC"

"14464","add_to_cart","Medicines","Medical Products","20.99","134.91","9","3","2017-06-23 16:29:17 UTC"

"10273","add_to_cart","Personal Care","Home Products","4.99","18.36","4","2","2017-06-23 16:29:20 UTC"

"13746","add_to_cart","Sea Food","Food","12.99","190.85000000000002","15","5","2017-06-23 16:29:20 UTC"

"13618","add_to_cart","Club Soda","Drinks","2.99","2.99","1","1","2017-06-23 16:29:21 UTC"

"12885","add_to_cart","Formula","Food","6.99","182.91","9","2","2017-06-23 16:29:24 UTC"

"14748","add_to_cart","Condiments","Food","5.99","47.85000000000001","15","5","2017-06-23 16:29:25 UTC"

"14290","add_to_cart","Cigarettes","Others","10.99","193.37","13","6","2017-06-23 16:29:25 UTC"

"15381","add_to_cart","Formula","Food","6.99","27.96","4","1","2017-06-23 16:29:28 UTC"

"13977","add_to_cart","Popcorn","Food","0.99","31.900000000000002","10","4","2017-06-23 16:29:29 UTC"

"13153","add_to_cart","Kitchen Items","Home Products","8.99","44.44","8","3","2017-06-23 16:29:33 UTC"

"14218","add_to_cart","Condiments","Food","5.99","68.82","18","5","2017-06-23 16:29:34 UTC"

"13065","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:29:37 UTC"

"13474","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:29:37 UTC"

"10551","add_to_cart","Condiments","Food","5.99","62.82","18","5","2017-06-23 16:29:40 UTC"

"12464","add_to_cart","Canned Foods","Food","6.99","48.910000000000004","9","4","2017-06-23 16:29:42 UTC"

"15230","add_to_cart","Spices","Food","15.99","219.85","15","4","2017-06-23 16:29:42 UTC"

"11376","add_to_cart","Spices","Food","15.99","201.85999999999999","14","4","2017-06-23 16:29:43 UTC"

"11760","add_to_cart","Spices","Food","15.99","112.92","8","3","2017-06-23 16:29:44 UTC"

"11506","add_to_cart","Medicines","Medical Products","20.99","162.58999999999997","11","3","2017-06-23 16:29:44 UTC"

"15525","add_to_cart","Medicines","Medical Products","20.99","82.97","3","2","2017-06-23 16:29:45 UTC"

"10995","add_to_cart","Canned Foods","Food","6.99","46.88","12","3","2017-06-23 16:29:45 UTC"

"12923","add_to_cart","Popcorn","Food","0.99","42.879999999999995","12","4","2017-06-23 16:29:46 UTC"

"14176","add_to_cart","Popcorn","Food","0.99","50.88","12","4","2017-06-23 16:29:46 UTC"

"14881","add_to_cart","Personal Care","Home Products","4.99","19.96","4","1","2017-06-23 16:29:48 UTC"

"11691","add_to_cart","Oatmeal","Food","2.49","238.83999999999997","17","6","2017-06-23 16:29:49 UTC"

"12304","add_to_cart","Condiments","Food","5.99","74.36","16","5","2017-06-23 16:29:50 UTC"

"10457","add_to_cart","Canned Foods","Food","6.99","24.92","8","3","2017-06-23 16:29:59 UTC"

"12629","add_to_cart","Condiments","Food","5.99","55.849999999999994","15","5","2017-06-23 16:30:00 UTC"

"13608","add_to_cart","Club Soda","Drinks","2.99","2.99","1","1","2017-06-23 16:30:00 UTC"

"11747","add_to_cart","Cigarettes","Others","10.99","252.02999999999997","17","5","2017-06-23 16:30:01 UTC"

"11403","add_to_cart","Medicines","Medical Products","20.99","154.76999999999998","23","5","2017-06-23 16:30:06 UTC"

"11916","add_to_cart","Chips","Food","1.99","16.93","7","2","2017-06-23 16:30:08 UTC"

"10818","add_to_cart","Canned Foods","Food","6.99","51.96","4","3","2017-06-23 16:30:09 UTC"

"12822","add_to_cart","Frozen Foods","Food","6.99","111.94","6","3","2017-06-23 16:30:10 UTC"

"14728","add_to_cart","Frozen Foods","Food","6.99","73.92","8","4","2017-06-23 16:30:10 UTC"

"12006","add_to_cart","Popcorn","Food","0.99","28.900000000000002","10","4","2017-06-23 16:30:11 UTC"

"15257","add_to_cart","Popcorn","Food","0.99","47.85","15","4","2017-06-23 16:30:15 UTC"

"12789","add_to_cart","Formula","Food","6.99","13.98","2","1","2017-06-23 16:30:20 UTC"

"11636","add_to_cart","Club Soda","Drinks","2.99","5.98","2","1","2017-06-23 16:30:20 UTC"

"13769","add_to_cart","Chips","Food","1.99","15.93","7","2","2017-06-23 16:30:23 UTC"

"10189","add_to_cart","Club Soda","Drinks","2.99","8.99","3","2","2017-06-23 16:30:26 UTC"

"10669","add_to_cart","Diapers","Medical Products","10.0","50.0","5","1","2017-06-23 16:40:08 UTC"

"12716","add_to_cart","Cleaning Products","Home Products","3.39","10.17","3","1","2017-06-23 16:40:09 UTC"

"15444","add_to_cart","Personal Care","Home Products","4.99","24.950000000000003","5","1","2017-06-23 16:40:10 UTC"

"12632","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:40:16 UTC"

"11508","add_to_cart","Wine","Drinks","30.99","123.96","4","1","2017-06-23 16:40:21 UTC"

"14937","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:40:24 UTC"

"14959","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:40:35 UTC"

"12427","add_to_cart","Medicines","Medical Products","20.99","20.99","1","1","2017-06-23 16:40:42 UTC"

"10766","add_to_cart","Cleaning Products","Home Products","3.39","10.17","3","1","2017-06-23 16:40:50 UTC"

"13903","add_to_cart","Wine","Drinks","30.99","123.96","4","1","2017-06-23 16:40:53 UTC"

"10020","add_to_cart","Lotion","Beauty Products","3.89","19.45","5","1","2017-06-23 16:41:08 UTC"

"14404","add_to_cart","Wine","Drinks","30.99","92.97","3","1","2017-06-23 16:41:10 UTC"

"10576","add_to_cart","Wine","Drinks","30.99","92.97","3","1","2017-06-23 16:41:12 UTC"

"10561","add_to_cart","Baby wash","Toiletries","7.99","7.99","1","1","2017-06-23 16:41:23 UTC"

"13261","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:41:40 UTC"

"11211","add_to_cart","Baby Food","Food","5.33","15.99","3","1","2017-06-23 16:41:41 UTC"

"14787","add_to_cart","Club Soda","Drinks","2.99","2.99","1","1","2017-06-23 16:41:43 UTC"

"11059","add_to_cart","Formula","Food","6.99","27.96","4","1","2017-06-23 16:41:47 UTC"

"13439","add_to_cart","Formula","Food","6.99","34.95","5","1","2017-06-23 16:41:49 UTC"

"14728","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:41:50 UTC"

"11020","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:41:51 UTC"

"15531","add_to_cart","Wine","Drinks","30.99","123.96","4","1","2017-06-23 16:41:51 UTC"

"12751","add_to_cart","Fresh Fruits","Food","3.49","13.96","4","1","2017-06-23 16:41:55 UTC"

"12075","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:41:57 UTC"

"11365","add_to_cart","Chips","Food","1.99","20.92","8","2","2017-06-23 16:50:06 UTC"

"11146","add_to_cart","Chips","Food","1.99","15.93","7","2","2017-06-23 16:50:07 UTC"

"12641","add_to_cart","Popcorn","Food","0.99","9.96","4","2","2017-06-23 16:50:09 UTC"

"13950","add_to_cart","Medicines","Medical Products","20.99","20.99","1","1","2017-06-23 16:50:09 UTC"

"10576","add_to_cart","Fresh Vegetables","Food","2.99","98.95","5","2","2017-06-23 16:50:10 UTC"

"10273","add_to_cart","Medicines","Medical Products","20.99","144.95","5","2","2017-06-23 16:50:10 UTC"

"11020","add_to_cart","Chips","Food","1.99","18.93","7","2","2017-06-23 16:50:11 UTC"

"13822","add_to_cart","Personal Care","Home Products","4.99","45.96","4","2","2017-06-23 16:50:12 UTC"

"15080","add_to_cart","Medicines","Medical Products","20.99","113.96","4","2","2017-06-23 16:50:13 UTC"

"10534","add_to_cart","Fresh Fruits","Food","3.49","106.93","7","2","2017-06-23 16:50:14 UTC"

"13503","add_to_cart","Chips","Food","1.99","22.91","9","2","2017-06-23 16:50:15 UTC"

"11050","add_to_cart","Cleaning Products","Home Products","3.39","10.17","3","1","2017-06-23 16:50:15 UTC"

"14349","add_to_cart","Popcorn","Food","0.99","17.94","6","2","2017-06-23 16:50:17 UTC"

"11428","add_to_cart","Chips","Food","1.99","12.94","6","2","2017-06-23 16:50:17 UTC"

"12751","add_to_cart","Office Supplies","Home Products","12.99","39.94","6","2","2017-06-23 16:50:18 UTC"

"10530","add_to_cart","Popcorn","Food","0.99","15.920000000000002","8","2","2017-06-23 16:50:18 UTC"

"13460","add_to_cart","Baby Food","Food","5.33","26.65","5","1","2017-06-23 16:50:20 UTC"

"10130","add_to_cart","Medicines","Medical Products","20.99","124.94999999999999","5","2","2017-06-23 16:50:20 UTC"

"15200","add_to_cart","Pet Supplies","Food","4.99","11.77","3","2","2017-06-23 16:50:22 UTC"

"11154","add_to_cart","Wine","Drinks","30.99","92.97","3","1","2017-06-23 16:50:22 UTC"

"14420","add_to_cart","Chips","Food","1.99","4.98","2","2","2017-06-23 16:50:23 UTC"

"13195","add_to_cart","Canned Foods","Food","6.99","27.96","4","2","2017-06-23 16:50:23 UTC"

"14597","add_to_cart","Cleaning Products","Home Products","3.39","24.15","5","2","2017-06-23 16:50:24 UTC"

"13178","add_to_cart","Personal Care","Home Products","4.99","81.94","6","2","2017-06-23 16:50:25 UTC"

"14099","add_to_cart","Pet Supplies","Food","4.99","28.340000000000003","6","2","2017-06-23 16:50:26 UTC"

"11690","add_to_cart","Club Soda","Drinks","2.99","5.98","2","1","2017-06-23 16:50:29 UTC"

"15081","add_to_cart","Medicines","Medical Products","20.99","131.73","7","3","2017-06-23 16:50:30 UTC"

"10773","add_to_cart","Cleaning Products","Home Products","3.39","33.43","7","2","2017-06-23 16:50:31 UTC"

"10666","add_to_cart","Kitchen Items","Home Products","8.99","44.95","5","1","2017-06-23 16:50:32 UTC"

"14642","add_to_cart","Wine","Drinks","30.99","119.62","8","2","2017-06-23 16:50:32 UTC"

"12227","add_to_cart","Chips","Food","1.99","12.950000000000001","5","2","2017-06-23 16:50:33 UTC"

"15162","add_to_cart","Cleaning Products","Home Products","3.39","10.17","3","1","2017-06-23 16:50:33 UTC"

"13970","add_to_cart","Office Supplies","Home Products","12.99","54.95","5","2","2017-06-23 16:50:34 UTC"

"13994","add_to_cart","Chips","Food","1.99","4.98","2","2","2017-06-23 16:50:35 UTC"

"14570","add_to_cart","Chips","Food","1.99","15.940000000000001","6","2","2017-06-23 16:50:38 UTC"

"14894","add_to_cart","Medicines","Medical Products","20.99","124.94999999999999","5","2","2017-06-23 16:50:39 UTC"

"10420","add_to_cart","Chips","Food","1.99","10.96","4","2","2017-06-23 16:50:41 UTC"

"14701","add_to_cart","Lotion","Beauty Products","3.89","18.45","5","2","2017-06-23 16:50:41 UTC"

"10837","add_to_cart","Baby Food","Food","5.33","26.65","5","1","2017-06-23 16:50:42 UTC"

"14555","add_to_cart","Beer","Drinks","2.99","33.92","10","3","2017-06-23 16:50:42 UTC"

"12516","add_to_cart","Chips","Food","1.99","15.93","7","2","2017-06-23 16:50:43 UTC"

"15300","add_to_cart","Personal Care","Home Products","4.99","4.99","1","1","2017-06-23 16:50:44 UTC"

"14985","add_to_cart","Chips","Food","1.99","13.950000000000001","5","2","2017-06-23 16:50:45 UTC"

"15175","add_to_cart","Frozen Foods","Food","6.99","89.94","6","2","2017-06-23 16:50:45 UTC"

"12835","add_to_cart","Chips","Food","1.99","16.94","6","2","2017-06-23 16:50:46 UTC"

"15293","add_to_cart","Oatmeal","Food","2.49","2.49","1","1","2017-06-23 16:50:48 UTC"

"10367","add_to_cart","Spices","Food","15.99","126.92","8","3","2017-06-23 16:50:49 UTC"

"11117","add_to_cart","Canned Foods","Food","6.99","41.940000000000005","6","2","2017-06-23 16:50:49 UTC"

"15596","add_to_cart","Chips","Food","1.99","16.93","7","2","2017-06-23 16:50:50 UTC"

"13322","add_to_cart","Frozen Foods","Food","6.99","96.93","7","2","2017-06-23 16:50:50 UTC"

"10153","add_to_cart","Office Supplies","Home Products","12.99","29.37","3","2","2017-06-23 16:50:51 UTC"

"12203","add_to_cart","Fresh Vegetables","Food","2.99","5.98","2","1","2017-06-23 16:50:51 UTC"

"11911","add_to_cart","Chips","Food","1.99","9.96","4","2","2017-06-23 16:50:52 UTC"

"14646","add_to_cart","Baby wash","Toiletries","7.99","36.97","3","2","2017-06-23 16:50:53 UTC"

"10145","add_to_cart","Personal Care","Home Products","4.99","174.91","9","2","2017-06-23 16:50:53 UTC"

"15127","add_to_cart","Club Soda","Drinks","2.99","5.98","2","1","2017-06-23 16:50:54 UTC"

"15300","add_to_cart","Wine","Drinks","30.99","61.98","2","1","2017-06-23 16:50:56 UTC"

"13889","add_to_cart","Popcorn","Food","0.99","3.96","4","1","2017-06-23 16:50:57 UTC"

"12399","add_to_cart","Club Soda","Drinks","2.99","11.96","4","1","2017-06-23 16:50:58 UTC"

"12075","add_to_cart","Frozen Foods","Food","6.99","109.9","10","3","2017-06-23 16:50:58 UTC"

"14376","add_to_cart","Popcorn","Food","0.99","4.95","5","1","2017-06-23 16:50:59 UTC"

"12787","add_to_cart","Club Soda","Drinks","2.99","17.29","5","2","2017-06-23 16:51:00 UTC"

"15461","add_to_cart","Club Soda","Drinks","2.99","2.99","1","1","2017-06-23 16:51:00 UTC"

"13803","add_to_cart","Canned Foods","Food","6.99","34.92","8","3","2017-06-23 16:51:02 UTC"

"13903","add_to_cart","Lotion","Beauty Products","3.89","146.39999999999998","10","3","2017-06-23 16:51:02 UTC"

"14787","add_to_cart","Canned Foods","Food","6.99","17.939999999999998","6","3","2017-06-23 16:51:03 UTC"

"14989","add_to_cart","Baby Food","Food","5.33","10.66","2","1","2017-06-23 16:51:04 UTC"

"15108","add_to_cart","Chips","Food","1.99","22.91","9","2","2017-06-23 16:51:04 UTC"

"13653","add_to_cart","Cigarettes","Others","10.99","89.9","10","3","2017-06-23 16:51:05 UTC"

"10195","add_to_cart","Medicines","Medical Products","20.99","165.94","6","2","2017-06-23 16:51:06 UTC"

"12619","add_to_cart","Chips","Food","1.99","18.92","8","2","2017-06-23 16:51:06 UTC"

"10803","add_to_cart","Popcorn","Food","0.99","5.96","4","2","2017-06-23 16:51:07 UTC"

"10507","add_to_cart","Club Soda","Drinks","2.99","8.97","3","1","2017-06-23 16:51:09 UTC"

"10088","add_to_cart","Condiments","Food","5.99","23.96","4","1","2017-06-23 16:51:11 UTC"

"12697","add_to_cart","Chips","Food","1.99","11.95","5","2","2017-06-23 16:51:11 UTC"

"14833","add_to_cart","Chips","Food","1.99","15.93","7","2","2017-06-23 16:51:12 UTC"

"15388","add_to_cart","Canned Foods","Food","6.99","21.950000000000003","5","3","2017-06-23 16:51:13 UTC"

"13643","add_to_cart","Club Soda","Drinks","2.99","14.950000000000001","5","1","2017-06-23 16:51:14 UTC"

"14548","add_to_cart","Chips","Food","1.99","14.940000000000001","6","2","2017-06-23 16:51:15 UTC"

"15444","add_to_cart","Spices","Food","15.99","130.89000000000001","11","3","2017-06-23 16:51:16 UTC"

"14919","add_to_cart","Medicines","Medical Products","20.99","62.97","3","1","2017-06-23 16:51:17 UTC"

"10020","add_to_cart","Spices","Food","15.99","85.38","12","3","2017-06-23 16:51:18 UTC"

"13929","add_to_cart","Frozen Foods","Food","6.99","107.9","10","3","2017-06-23 16:51:18 UTC"

"10930","add_to_cart","Frozen Foods","Food","6.99","201.88","12","3","2017-06-23 16:51:19 UTC"

"10137","add_to_cart","Wipes","Toiletries","4.49","29.440000000000005","6","2","2017-06-23 16:51:19 UTC"

